entity_id,canonical_name,greek_name,tradition,entity_type,category,primary_domains,tags,cult_scope,primary_period,evidence_confidence,review_status,inclusion_basis,earth_association_score,chthonic_flag,serpent_flag,short_note
ENT_PLEIONE,Pleione,,Greek,Oceanid,Nymphs and nature spirits,water nymph; mother of Pleiades,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CALLIRRHOE,Callirrhoe,,Greek,Oceanid,Nymphs and nature spirits,beautiful-flowing water,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_PERSEIS,Perseis,,Greek,Oceanid,Nymphs and nature spirits,water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_IDYIA,Idyia,,Greek,Oceanid,Nymphs and nature spirits,knowledge; water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_AETHRA_OCEANID,Aethra Oceanid,,Greek,Oceanid,Nymphs and nature spirits,bright sky/water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_BEROE,Beroe,,Greek,Oceanid/nymph,Nymphs and nature spirits,city nymph,nymph;place,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_EPHYRA,Ephyra,,Greek,Oceanid/nymph,Nymphs and nature spirits,place nymph,nymph;place,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_MELIA,Melia,,Greek,Melian nymph,Nymphs and nature spirits,ash tree; mother of race/lineage,meliae;tree,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_PEITHO_OCEANID,Peitho Oceanid,,Greek,Oceanid,Nymphs and nature spirits,persuasion; water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_TYCHE_OCEANID,Tyche Oceanid,,Greek,Oceanid/personification,Nymphs and nature spirits,fortune,oceanid;personification,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ADRASTEIA_NYMPH,Adrasteia Nymph,,Greek,Nymph,Nymphs and nature spirits,nurse of Zeus,nymph;cretan,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_IDAIA,Idaia,,Greek,Nymph,Nymphs and nature spirits,Mount Ida,nymph;mountain,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_NEDA,Neda,,Greek,Nymph,Nymphs and nature spirits,nurse of Zeus; river/spring,nymph;freshwater,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CYLLENE,Cyllene,,Greek,Oread,Nymphs and nature spirits,mountain nymph,oread;mountain,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CHELONE,Chelone,,Greek,Nymph?,Nymphs and nature spirits,tortoise myth,nymph;uncertain,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CORYCIA,Corycia,,Greek,Nymph,Nymphs and nature spirits,Corycian cave,nymph;cave,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CORYCIAN_NYMPHS,Corycian Nymphs,,Greek,Nymph collective,Nymphs and nature spirits,cave nymphs,nymph;collective;cave,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_MUSES_HELICONIAN,Muses Heliconian,,Greek,Nymph/goddess collective,Nymphs and nature spirits,inspiration; Mount Helicon,muses;mountain,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_HESPERIDES,Hesperides,,Greek,Nymph collective,Nymphs and nature spirits,garden; golden apples,nymph;collective;garden,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_AEGLE_HESPERID,Aegle Hesperid,,Greek,Hesperid,Nymphs and nature spirits,evening/garden nymph,hesperid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ERYTHEIA_HESPERID,Erytheia Hesperid,,Greek,Hesperid,Nymphs and nature spirits,evening/garden nymph,hesperid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_HESPERIA_HESPERID,Hesperia Hesperid,,Greek,Hesperid,Nymphs and nature spirits,evening/garden nymph,hesperid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ARETHUSA_HESPERID,Arethusa Hesperid,,Greek,Hesperid,Nymphs and nature spirits,garden nymph,hesperid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_LAMPADES,Lampades,,Greek,Underworld nymph collective,Nymphs and nature spirits,torches; underworld,nymph;collective;chthonic,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,TRUE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ORPHNE,Orphne,,Greek,Underworld nymph,Nymphs and nature spirits,darkness; underworld,nymph;chthonic,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,TRUE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_GORGYRA,Gorgyra,,Greek,Underworld nymph,Nymphs and nature spirits,underworld,nymph;chthonic,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,TRUE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_LEIMAKIDES,Leimakides,,Greek,Nymph collective,Nymphs and nature spirits,meadows,nymph;collective;meadow,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_LIMNADES,Limnades,,Greek,Nymph collective,Nymphs and nature spirits,lakes,nymph;collective;lake,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_NAPAEAE,Napaeae,,Greek,Nymph collective,Nymphs and nature spirits,valleys,nymph;collective;valley,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_OREADS,Oreads,,Greek,Nymph collective,Nymphs and nature spirits,mountains,nymph;collective;mountain,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_DRYADS,Dryads,,Greek,Nymph collective,Nymphs and nature spirits,trees; forests,nymph;collective;tree,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_HAMADRYADS,Hamadryads,,Greek,Nymph collective,Nymphs and nature spirits,oak trees; tree-bound life,nymph;collective;tree,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_MELIAE,Meliae,,Greek,Nymph collective,Nymphs and nature spirits,ash trees,nymph;collective;tree,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_NAIADS,Naiads,,Greek,Nymph collective,Nymphs and nature spirits,springs; fountains; freshwater,nymph;collective;freshwater,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_NEREIDS,Nereids,,Greek,Nymph collective,Nymphs and nature spirits,sea nymphs,nymph;collective;sea,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_OCEANIDS,Oceanids,,Greek,Nymph collective,Nymphs and nature spirits,freshwater; clouds; rain,nymph;collective;water,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_NEPHELAE,Nephelae,,Greek,Nymph collective,Nymphs and nature spirits,clouds,nymph;collective;cloud,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_AURAE,Aurae,,Greek,Nymph collective,Nymphs and nature spirits,breezes,nymph;collective;air,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_MAENADS,Maenads,,Greek,Nymph/worshipper collective,Nymphs and nature spirits,Dionysian frenzy,dionysian;collective,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_THYIADS,Thyiads,,Greek,Nymph/worshipper collective,Nymphs and nature spirits,Dionysian ecstasy,dionysian;collective,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CRENAIAE,Crenaiae,,Greek,Nymph collective,Nymphs and nature spirits,wells; fountains,nymph;collective;freshwater,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_HELEIONOMAI,Heleionomai,,Greek,Nymph collective,Nymphs and nature spirits,marshes; wetlands,nymph;collective;wetland,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_PEGAEAE,Pegaeae,,Greek,Nymph collective,Nymphs and nature spirits,springs,nymph;collective;freshwater,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_POTAMEIDES,Potameides,,Greek,Nymph collective,Nymphs and nature spirits,rivers,nymph;collective;freshwater,Greek world,Archaic-Classical/Roman reception,C,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ARISTAEUS,Aristaeus,,Greek,Rustic god/deified mortal,Local/imported/rustic/mystery,beekeeping; cheese-making; olive-growing; hunting,rustic;craft;agriculture,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_PRIAPUS,Priapus,,Greek,Rustic fertility god,Local/imported/rustic/mystery,gardens; fertility; livestock,rustic;fertility,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_HERMAPHRODITUS,Hermaphroditus,,Greek,Deity/deified figure,Local/imported/rustic/mystery,sexual duality; union,apotheosis;liminal,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_ARIADNE,Ariadne,,Greek,Deified mortal/goddess,Local/imported/rustic/mystery,Dionysian consort; mystery reception,apotheosis;dionysian,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_PSYCHE,Psyche,,Greek,Deified mortal/goddess,Local/imported/rustic/mystery,soul; apotheosis,apotheosis;soul,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_GANYMEDE,Ganymede,,Greek,Deified mortal,Local/imported/rustic/mystery,cupbearer of gods,apotheosis,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_TITHONUS,Tithonus,,Greek,Immortalized mortal,Local/imported/rustic/mystery,dawn consort; immortality problem,apotheosis/immortalized,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_INO_LEUCOTHEA,Ino-Leucothea,,Greek,Sea goddess/deified mortal,Local/imported/rustic/mystery,sailor rescue; sea,apotheosis;sea,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_MELICERTES_PALAEMON,Melicertes-Palaemon,,Greek,Sea god/deified mortal,Local/imported/rustic/mystery,sailor protection; Isthmian cult,apotheosis;sea;hero cult,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_SABAZIOS,Sabazios,,Greek,Phrygian-Greek god,Local/imported/rustic/mystery,protection; initiation; fertility,imported;syncretic;serpent,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,3,FALSE,TRUE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_M_N,Mên,,Greek,Anatolian lunar god,Local/imported/rustic/mystery,moon; oaths; healing,anatolian;local cult,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_CYBELE,Cybele,,Greek,Anatolian mother goddess,Local/imported/rustic/mystery,mountains; fertility; wild nature,imported;mother goddess;mountain,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_ATTIS,Attis,,Greek,Phrygian god/consort,Local/imported/rustic/mystery,vegetation; death and return,imported;vegetation,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_ADONIS,Adonis,,Greek,Vegetation deity,Local/imported/rustic/mystery,vegetation; lamentation rites,near eastern;vegetation,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_BENDIS,Bendis,,Greek,Thracian goddess,Local/imported/rustic/mystery,moon; hunt,imported;thracian,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_COTYS,Cotys,,Greek,Thracian goddess,Local/imported/rustic/mystery,ecstatic rites,imported;thracian,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_DIONE_341,Dione,,Greek,Oracle goddess,Local/imported/rustic/mystery,Dodona; mother traditions,oracle;local cult,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_THEMIS_AT_DELPHI,Themis at Delphi,,Greek,Goddess/cult aspect,Local/imported/rustic/mystery,oracle; divine law,oracle;cult aspect,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_PHOEBE_AT_DELPHI,Phoebe at Delphi,,Greek,Titaness/cult aspect,Local/imported/rustic/mystery,oracle; prophecy,oracle;cult aspect,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_KOUROTROPHOS,Kourotrophos,,Greek,Cult title/deity type,Local/imported/rustic/mystery,child nurture; protection,cult title;birth,Greek world,Archaic-Classical/Roman reception,D,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_KALLIGENEIA,Kalligeneia,,Greek,Cult figure/title,Local/imported/rustic/mystery,beautiful birth; Thesmophoria,cult title;birth,Greek world,Archaic-Classical/Roman reception,D,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_ANYTUS,Anytus,,Greek,Curete/guardian,Local/imported/rustic/mystery,guardian of Despoina,guardian;local cult,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,3,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_EUBOULEUS,Eubouleus,,Greek,Eleusinian figure,Local/imported/rustic/mystery,good counsel; underworld/mystery,eleusinian;chthonic,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,TRUE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_TRIPTOLEMUS,Triptolemus,,Greek,Eleusinian hero,Local/imported/rustic/mystery,agriculture; grain transmission,hero cult;agriculture,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_PLUTUS,Plutus,,Greek,God/personification,Local/imported/rustic/mystery,wealth; agrarian abundance,wealth;earth,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Seed entity included for local, imported, rustic, mystery, or apotheosis comparanda."
ENT_HERACLES,Heracles,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ORPHEUS,Orpheus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_PERSEUS,Perseus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_THESEUS,Theseus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_BELLEROPHON,Bellerophon,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_CADMUS,Cadmus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_MOPSUS,Mopsus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_CASTOR,Castor,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_POLYDEUCES,Polydeuces,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ACHILLES,Achilles,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_AJAX,Ajax,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
